campaign_id,campaign_name,product,audience_segment,region,channel,launch_date,end_date,spend_amount,impressions,clicks,conversions,ctr,conversion_rate,revenue_generated,roi,campaign_status,campaign_objective,target_audience_size,actual_reach
CMP15396,June Forex Card Bonanza,EMI Card,Existing Loan Customers,Ahmedabad,Call Center,2024-02-25,2024-03-16,4802322,38418576,2077083,507794,5.41,24.45,17513307266,3645.84,Cancelled,Upsell,4804269,211603
CMP15397,HNI EMI Card Campaign,Senior Citizen FD,Students,East India,WhatsApp,2024-05-17,2024-06-26,4936101,14808303,475633,62468,3.21,13.13,3025949920,612.02,Active,Brand Awareness,4361009,2021663
CMP15398,Credit Card EMI Special,Current Account,High-Value Transactors,Pune,Push Notification,2023-09-19,2023-10-11,2746745,10986980,693053,171310,6.31,24.72,2187628700,795.44,Completed,Cross-sell,3067704,693303
CMP15399,Exclusive NRI Account Deal,Senior Citizen FD,Self-Employed,Jaipur,Push Notification,2025-02-12,2025-02-27,3439985,34399850,1940851,263177,5.64,13.56,5449079785,1583.04,Completed,Brand Awareness,3351006,555549
CMP15400,Business Loan Special Offer,Health Insurance,Low-Balance Customers,South India,Push Notification,2025-10-31,2025-11-23,4234865,55053245,5837918,997469,10.6,17.09,18092092722,4271.18,Paused,Upsell,4548628,427849
CMP15401,Exclusive Prepaid Card Deal,Health Insurance,First-Time Borrowers,Chennai,Push Notification,2024-10-31,2024-11-16,1159655,10436895,423941,46248,4.06,10.91,831955272,716.42,Scheduled,Acquisition,2065156,431535
CMP15402,Instant Fixed Deposit Promo,Prepaid Card,Salaried Millennials,Chennai,Call Center,2024-08-18,2024-11-13,3739909,52358726,6100163,394635,11.65,6.47,16758175275,4479.9,Active,Cross-sell,961633,2330628
CMP15403,Credit Card Upgrade EMI Special,NRI Account,IT Professionals,Lucknow,Email,2024-01-28,2024-02-09,3381624,30434616,3518378,436050,11.56,12.39,5986966500,1769.44,Completed,Brand Awareness,2305166,2981121
CMP15404,Exclusive Car Loan Deal,Current Account,Government Employees,Kochi,Push Notification,2024-01-25,2024-02-06,2179025,32685375,1340143,135433,4.1,10.11,4488249620,2058.75,Active,Re-engagement,4733395,1926219
CMP15405,Premium Gold Loan Upgrade,Forex Card,Low-Balance Customers,South India,Call Center,2023-06-04,2023-06-16,1955576,11733456,604806,45345,5.15,7.5,1000220010,510.47,Scheduled,Brand Awareness,811804,2571508
CMP15406,Instant Business Loan Promo,Savings Account,Students,Lucknow,Email,2025-04-04,2025-05-10,2598145,12990725,1416422,231709,10.9,16.36,9206493697,3542.49,Cancelled,Acquisition,4389053,491322
CMP15407,Onam Fixed Deposit Offer,NRI Account,Government Employees,Kolkata,Call Center,2024-12-25,2025-03-15,1623206,8116030,945479,97987,11.65,10.36,4079002836,2511.93,Scheduled,Re-engagement,2390042,1503600
CMP15408,Q3 Fixed Deposit Fest,Forex Card,Senior Citizens,Nagpur,Email,2025-10-11,2025-11-30,4348181,65222715,4015182,556030,6.16,13.85,17538854290,4032.61,Active,Re-engagement,2731379,277146
CMP15409,NRI Account Special Offer,Prepaid Card,Senior Citizens,Chandigarh,Email,2024-02-07,2024-04-20,196639,2359668,114926,28393,4.87,24.71,1005594881,5112.91,Active,Brand Awareness,2168106,1008497
CMP15410,Premium Education Loan Upgrade,Life Insurance,IT Professionals,West India,Call Center,2024-10-19,2024-11-26,4186334,54422342,3822618,725980,7.02,18.99,26669601280,6369.63,Active,Cross-sell,650483,1660421
CMP15411,Business Loan Zero Cost,Health Insurance,Dormant Account Holders,South India,Push Notification,2025-09-05,2025-11-01,2870658,25835922,2253299,353672,8.72,15.7,12872599784,4483.2,Active,Upsell,302760,1483885
CMP15412,Year-End Current Account Fest,Prepaid Card,Dormant Account Holders,Pune,Email,2025-12-24,2026-02-15,345572,4146864,181279,32748,4.37,18.06,1168415892,3380.11,Cancelled,Upsell,4164032,360292
CMP15413,Monsoon Credit Card Fest,Mutual Fund,Existing Loan Customers,Indore,WhatsApp,2024-09-20,2024-12-19,2057363,26745719,3210250,787799,12.0,24.54,38145227580,18539.83,Paused,Cross-sell,4803201,2551579
CMP15414,Education Loan EMI Special,Education Loan,Salaried Gen-Z,Mumbai,Push Notification,2023-01-26,2023-02-24,3987106,11961318,244298,46139,2.04,18.89,1571863452,393.24,Cancelled,Re-engagement,445983,2524583
CMP15415,Dussehra Credit Card Upgrade Offer,Mutual Fund,First-Time Borrowers,North India,WhatsApp,2025-04-23,2025-07-02,4818721,14456163,379166,40663,2.62,10.72,376010761,77.03,Active,Acquisition,4397707,2438274
CMP15416,November Demat Account Bonanza,Fixed Deposit,Senior Citizens,West India,Call Center,2025-08-05,2025-08-28,4303004,47333044,2629833,259166,5.56,9.85,2654119006,615.81,Completed,Cross-sell,722037,517287
CMP15417,Delhi NCR NRI Account Push,Credit Card Upgrade,NRI Customers,Ahmedabad,WhatsApp,2026-03-27,2026-04-10,4389988,65849820,4461265,1082935,6.77,24.27,16878624910,3843.8,Completed,Acquisition,4021708,1512342
CMP15418,Exclusive Gold Loan Deal,Savings Account,Government Employees,Ahmedabad,Push Notification,2024-05-08,2024-06-13,2430453,12152265,585028,48314,4.81,8.26,1510488896,620.48,Active,Cross-sell,4570806,2193939
CMP15419,Limited Period Home Loan,Senior Citizen FD,Retired Professionals,Mumbai,WhatsApp,2024-12-04,2024-12-28,2191112,28484456,2464594,497984,8.65,20.21,6690913024,3052.66,Active,Cross-sell,387984,1011942
CMP15420,Instant Senior Citizen FD Promo,Demat Account,Students,Delhi NCR,Push Notification,2023-07-30,2023-09-15,362622,3988842,194164,39753,4.87,20.47,1167028821,3217.31,Completed,Brand Awareness,4078786,2753036
CMP15421,Chennai Health Insurance Push,Credit Card Upgrade,Mass Affluent,Bangalore,SMS,2025-08-14,2025-09-25,4672645,51399095,1537296,357271,2.99,23.24,12478046946,2669.45,Completed,Brand Awareness,4072494,1020916
CMP15422,Instant Credit Card Upgrade Promo,Fixed Deposit,Salaried Millennials,Jaipur,Call Center,2023-07-18,2023-09-07,4997674,69967436,3323054,769125,4.75,23.15,26127945375,5227.02,Scheduled,Re-engagement,4711277,1888312
CMP15423,Home Loan Zero Cost,Life Insurance,Low-Balance Customers,Chandigarh,Email,2025-05-10,2025-08-03,4391306,39521754,4638468,541676,11.74,11.68,19139579784,4357.52,Active,Re-engagement,4656985,2094679
CMP15424,Education Loan Zero Cost,Current Account,Self-Employed,Ahmedabad,WhatsApp,2023-03-16,2023-04-03,4121741,37095669,2805062,428808,7.56,15.29,6536749152,1584.92,Active,Retention,3690027,2306575
CMP15425,IT Exclusive Education Loan,Savings Account,Salaried Gen-Z,Nagpur,Call Center,2023-04-28,2023-07-04,137084,1507924,93031,15108,6.17,16.24,532028220,3880.04,Active,Re-engagement,1907880,1221722
CMP15426,Business Loan Flash Sale,Business Loan,Salaried Millennials,Kochi,Email,2024-12-15,2024-12-27,2772734,16636404,1256667,142131,7.55,11.31,4482101085,1615.49,Paused,Retention,3352393,2138676
CMP15427,January Personal Loan Bonanza,Senior Citizen FD,Dormant Account Holders,Lucknow,Push Notification,2025-04-23,2025-05-05,3246783,25974264,3071476,405380,11.83,13.2,2654428240,816.56,Completed,Brand Awareness,3650850,2695268
CMP15428,Credit Card EMI Special,Home Loan,Self-Employed,South India,Call Center,2024-04-02,2024-05-03,2299523,27594276,1113929,116751,4.04,10.48,4794263064,2083.89,Scheduled,Brand Awareness,3932303,1143949
CMP15429,Senior Citizen FD Special Offer,Health Insurance,Healthcare Workers,West India,Call Center,2023-12-08,2024-02-19,1485312,22279680,1927963,300090,8.65,15.57,7877662590,5302.71,Paused,Cross-sell,4939621,2906219
CMP15430,Pre-Approved Credit Card Upgrade Drive,Savings Account,Healthcare Workers,Nagpur,Call Center,2023-09-13,2023-12-06,3308123,26464984,2386569,563670,9.02,23.62,18851943150,5697.68,Paused,Acquisition,3689238,196216
CMP15431,April Business Loan Bonanza,Forex Card,SMB Owners,Coimbatore,WhatsApp,2025-02-08,2025-04-11,3090247,15451235,1582203,321755,10.24,20.34,12072247600,3905.56,Paused,Retention,3580946,2897416
CMP15432,June Gold Loan Bonanza,Forex Card,Salaried Millennials,Chandigarh,SMS,2024-11-09,2025-01-28,3980938,35828442,740058,57534,2.07,7.77,779470632,194.8,Completed,Brand Awareness,3997429,2117843
CMP15433,Pre-Approved Education Loan Drive,Current Account,SMB Owners,North India,Push Notification,2025-09-26,2025-10-30,1839458,12876206,1108275,95467,8.61,8.61,1883754844,1023.08,Scheduled,Acquisition,741451,2390937
CMP15434,Instant Personal Loan Promo,Home Loan,SMB Owners,Pune,Call Center,2023-06-19,2023-09-17,93139,1303946,28334,3691,2.17,13.03,90230186,967.77,Completed,Acquisition,672207,876383
CMP15435,NRI NRI Account Campaign,Car Loan,HNI Customers,East India,Call Center,2024-08-03,2024-09-22,3586036,28688288,2226067,437649,7.76,19.66,4610194566,1284.6,Scheduled,Acquisition,2625259,1680408
CMP15436,Limited Period Car Loan,Senior Citizen FD,Existing Loan Customers,Chandigarh,Call Center,2024-04-24,2024-05-04,282963,3395556,314618,16556,9.27,5.26,442161092,1561.61,Completed,Cross-sell,3960351,636078
CMP15437,Current Account EMI Special,Education Loan,Mass Affluent,South India,Email,2025-09-22,2025-12-06,4474816,62647424,2327466,211541,3.72,9.09,9129474937,2039.19,Active,Retention,3210696,1477579
CMP15438,Current Account Flash Sale,Health Insurance,Existing Loan Customers,Indore,Call Center,2026-02-08,2026-03-01,1341195,13411950,1386397,210523,10.34,15.18,4298248091,3203.79,Paused,Acquisition,4690562,2990927
CMP15439,HNI Exclusive Senior Citizen FD,Gold Loan,Mass Affluent,Lucknow,SMS,2023-04-23,2023-05-16,4155885,29091195,449723,111551,1.55,24.8,3197051660,768.28,Active,Brand Awareness,3767875,1542931
CMP15440,Instant Credit Card Upgrade Promo,Credit Card,Premium Card Holders,Coimbatore,SMS,2024-09-05,2024-11-07,4962960,39703680,3496317,746426,8.81,21.35,25825593174,5202.67,Completed,Retention,2260295,2582163
CMP15441,NRI Forex Card Campaign,Gold Loan,High-Value Transactors,South India,WhatsApp,2024-07-08,2024-08-16,2601443,28615873,2356085,492544,8.23,20.91,10994074624,4225.14,Cancelled,Retention,4411743,2372385
CMP15442,Home Loan Special Offer,Car Loan,Retired Professionals,West India,Call Center,2024-02-05,2024-03-02,2597825,12989125,491595,89488,3.78,18.2,3469628736,1334.59,Cancelled,Re-engagement,3812919,1879753
CMP15443,First-Time Exclusive Gold Loan,Senior Citizen FD,Self-Employed,East India,Call Center,2025-09-26,2025-11-15,1743840,6975360,202611,49489,2.9,24.43,1269887740,727.21,Completed,Brand Awareness,1604097,2462664
CMP15444,IT Exclusive NRI Account,Credit Card Upgrade,Low-Balance Customers,South India,Call Center,2025-06-22,2025-09-04,3451763,20710578,2383730,120131,11.51,5.04,2661982829,770.2,Scheduled,Cross-sell,2012523,428450
CMP15445,Pre-Approved Gold Loan Drive,Business Loan,Dormant Account Holders,Delhi NCR,Email,2025-12-17,2026-01-09,4037304,28261128,639546,84440,2.26,13.2,1537990160,379.94,Scheduled,Cross-sell,4675053,45537
CMP15446,Pre-Approved Education Loan Drive,Credit Card,Self-Employed,Chandigarh,Push Notification,2025-04-30,2025-06-21,2256819,24825009,891337,53144,3.59,5.96,2129054928,942.39,Scheduled,Upsell,655490,1624334
CMP15447,Senior EMI Card Campaign,Credit Card,Students,Indore,Email,2025-07-10,2025-08-13,115664,1040976,53632,8724,5.15,16.27,128111940,1106.62,Completed,Acquisition,717523,1049963
CMP15448,Dussehra Current Account Offer,Credit Card,Mass Affluent,East India,Call Center,2025-11-08,2025-11-28,4751524,61769812,4949285,651573,8.01,13.16,28982618613,6098.65,Active,Retention,3378942,1767849
CMP15449,Premium Mutual Fund Upgrade,Demat Account,Senior Citizens,South India,WhatsApp,2025-06-24,2025-09-02,2935976,17615856,1653518,390789,9.39,23.63,6950182365,2366.25,Active,Upsell,3352295,2241986
CMP15450,NRI Account Special Offer,Fixed Deposit,Retired Professionals,West India,Call Center,2024-05-04,2024-07-03,4680285,70204275,1979238,434570,2.82,21.96,6098755380,1302.07,Cancelled,Retention,4660443,868994
CMP15451,Credit Card Upgrade EMI Special,EMI Card,Government Employees,Hyderabad,Email,2023-03-15,2023-04-06,3144848,44027872,1999809,426683,4.54,21.34,14850701815,4721.23,Completed,Upsell,2892829,2161091
CMP15452,Year-End EMI Card Fest,Fixed Deposit,Salaried Millennials,Hyderabad,Push Notification,2024-12-09,2025-03-01,4779909,47799090,1915258,432156,4.01,22.56,16622016228,3476.48,Completed,Acquisition,4421746,341936
CMP15453,Exclusive EMI Card Deal,Health Insurance,HNI Customers,Mumbai,SMS,2025-12-27,2026-01-07,349766,3497660,111256,19963,3.18,17.94,278084590,794.06,Scheduled,Brand Awareness,221289,1515657
CMP15454,NRI Account Zero Cost,Senior Citizen FD,Existing Loan Customers,Bangalore,Email,2025-09-29,2025-12-20,4076994,24461964,1422956,305494,5.82,21.47,12986549940,3184.32,Cancelled,Upsell,2058169,2948895
CMP15455,Chennai EMI Card Push,Personal Loan,High-Value Transactors,North India,Email,2024-01-04,2024-03-06,1713820,8569100,761992,176517,8.89,23.17,4316899752,2517.88,Active,Acquisition,815054,2871181
CMP15456,Personal Loan Zero Cost,Gold Loan,Retired Professionals,Ahmedabad,SMS,2024-10-10,2024-12-27,3467170,52007550,1672441,215306,3.22,12.87,2546854674,733.56,Paused,Retention,2391599,1663315
CMP15457,Lucknow Business Loan Push,Credit Card Upgrade,Dormant Account Holders,South India,SMS,2024-04-07,2024-06-28,2447239,24472390,1112908,142226,4.55,12.78,2252290936,919.34,Paused,Brand Awareness,2481800,224040
CMP15458,Students Exclusive Credit Card Upgrade,Senior Citizen FD,Mass Affluent,South India,Push Notification,2024-07-07,2024-10-03,4087103,49045236,2748805,273785,5.6,9.96,4426282095,1081.99,Cancelled,Re-engagement,2335707,1738633
CMP15459,Eid Current Account Offer,EMI Card,Mass Affluent,Hyderabad,WhatsApp,2026-04-01,2026-06-13,2298685,22986850,3512076,261845,15.28,7.46,8236072630,3581.95,Completed,Brand Awareness,692362,2031695
CMP15460,Instant Car Loan Promo,Personal Loan,HNI Customers,Hyderabad,SMS,2024-03-20,2024-04-25,2717892,13589460,1331141,248022,9.8,18.63,2540985390,933.91,Paused,Retention,1392459,1615254
CMP15461,Monsoon Credit Card Upgrade Fest,Business Loan,High-Value Transactors,Pune,Push Notification,2024-06-05,2024-06-15,3526351,28210808,2793277,597211,9.9,21.38,12585624614,3568.02,Cancelled,Upsell,2869546,2806365
CMP15462,Mass Exclusive Forex Card,Fixed Deposit,Senior Citizens,Bangalore,Push Notification,2025-10-05,2025-10-28,2269516,13617096,549779,96608,4.04,17.57,4565983904,2010.88,Completed,Upsell,3189459,1290718
CMP15463,Premium Exclusive Life Insurance,Business Loan,Self-Employed,Lucknow,WhatsApp,2024-08-26,2024-10-27,1130959,11309590,325570,33426,2.88,10.27,632018808,557.83,Paused,Re-engagement,503495,1497495
CMP15464,Education Loan Flash Sale,Car Loan,Retired Professionals,Ahmedabad,WhatsApp,2025-08-03,2025-10-30,72040,720400,45210,10334,6.28,22.86,261491536,3628.81,Cancelled,Acquisition,1592111,645559
CMP15465,Instant Current Account Promo,Current Account,NRI Customers,Lucknow,SMS,2023-01-23,2023-01-30,240757,2407570,88024,11134,3.66,12.65,336447212,1396.46,Scheduled,Re-engagement,3784772,678969
CMP15466,NRI Account Special Offer,NRI Account,High-Value Transactors,Kolkata,WhatsApp,2023-11-19,2024-01-06,1618126,9708756,859796,153156,8.86,17.81,2031154872,1254.25,Completed,Cross-sell,330634,2858463
CMP15467,Pre-Approved Health Insurance Drive,NRI Account,Senior Citizens,Lucknow,WhatsApp,2025-05-11,2025-07-23,4147178,16588712,2084535,272572,12.57,13.08,7212255120,1738.08,Completed,Upsell,4086836,267966
CMP15468,Premium Prepaid Card Upgrade,EMI Card,Senior Citizens,Hyderabad,SMS,2025-11-19,2025-12-22,4233670,46570370,4161310,978211,8.94,23.51,35910125810,8481.03,Scheduled,Retention,1127851,866415
CMP15469,Life Insurance Zero Cost,Life Insurance,Low-Balance Customers,Coimbatore,SMS,2024-12-16,2025-01-23,1356843,18995802,1674558,160335,8.82,9.57,4174963065,3075.97,Active,Re-engagement,1691043,421559
CMP15470,Premium Credit Card Upgrade Upgrade,Home Loan,SMB Owners,Bangalore,Call Center,2025-06-08,2025-07-13,3260516,35865676,1892485,295381,5.28,15.61,4874968024,1494.15,Scheduled,Acquisition,4218390,177552
CMP15471,Hyderabad Senior Citizen FD Push,EMI Card,Senior Citizens,West India,SMS,2025-03-05,2025-05-20,1918144,24935872,1847390,121243,7.41,6.56,4383176936,2284.11,Completed,Cross-sell,4701117,2906851
CMP15472,IT Personal Loan Campaign,Life Insurance,Healthcare Workers,Kochi,Email,2026-02-03,2026-04-02,4252492,59534888,2848600,309288,4.78,10.86,9998353176,2350.18,Paused,Cross-sell,3599557,429041
CMP15473,Exclusive Prepaid Card Deal,Car Loan,Healthcare Workers,Jaipur,Call Center,2023-02-17,2023-04-10,4416953,48586483,1039511,100908,2.14,9.71,3338440272,754.82,Scheduled,Brand Awareness,1687246,818623
CMP15474,Business Loan Flash Sale,Mutual Fund,Healthcare Workers,Indore,Email,2024-10-17,2024-11-10,1579308,14213772,1260254,82000,8.87,6.51,3511814000,2222.64,Paused,Acquisition,3604226,1582189
CMP15475,Gold Loan Special Offer,Education Loan,Students,Pune,SMS,2026-01-27,2026-03-12,3292318,9876954,134594,11260,1.36,8.37,290001300,87.08,Active,Re-engagement,473917,80088
CMP15476,Eid Mutual Fund Offer,Senior Citizen FD,Salaried Millennials,West India,WhatsApp,2023-01-06,2023-03-13,3572366,53585490,4037850,524646,7.54,12.99,23773808844,6653.92,Active,Acquisition,4796983,201523
CMP15477,Delhi NCR Health Insurance Push,Car Loan,SMB Owners,Kochi,WhatsApp,2026-03-20,2026-05-13,1857845,11147070,718543,90821,6.45,12.64,1141801612,613.58,Paused,Acquisition,4889094,2742472
CMP15478,Bangalore Credit Card Push,Mutual Fund,Salaried Millennials,Mumbai,Push Notification,2025-03-13,2025-06-08,4159777,41597770,3652477,496370,8.78,13.59,16684981180,4010.03,Completed,Cross-sell,1060942,523718
CMP15479,Pre-Approved NRI Account Drive,Education Loan,Government Employees,South India,Email,2026-01-28,2026-04-21,3143819,34582009,3301052,446154,9.55,13.52,13800881682,4388.85,Completed,Upsell,2352906,2380908
CMP15480,Premium Home Loan Upgrade,Current Account,Low-Balance Customers,Mumbai,Email,2024-11-26,2025-01-04,3227332,29045988,1363126,299499,4.69,21.97,8698948455,2694.4,Completed,Upsell,2216752,433777
CMP15481,Business Loan EMI Special,Gold Loan,Low-Balance Customers,Lucknow,Push Notification,2023-11-08,2024-01-15,1791064,12537448,1256513,305090,10.02,24.28,2468178100,1377.05,Scheduled,Retention,1797150,1647393
CMP15482,June NRI Account Bonanza,Credit Card Upgrade,Senior Citizens,Coimbatore,Email,2023-10-17,2023-12-15,4352724,21763620,998107,231228,4.59,23.17,10517868036,2415.39,Cancelled,Brand Awareness,2500118,1037006
CMP15483,Forex Card Zero Cost,Prepaid Card,IT Professionals,Ahmedabad,Push Notification,2024-10-27,2024-12-07,3049914,42698796,2641529,610820,6.19,23.12,7117885460,2332.8,Cancelled,Cross-sell,3794910,1933176
CMP15484,Education Loan EMI Special,Gold Loan,Salaried Gen-Z,Indore,Push Notification,2026-02-24,2026-03-20,3879440,15517760,1417344,259551,9.13,18.31,4417038918,1137.58,Scheduled,Cross-sell,1205590,2665735
CMP15485,Senior Citizen FD Zero Cost,Savings Account,Self-Employed,Indore,SMS,2025-08-01,2025-09-19,2113357,16906856,1261135,223619,7.46,17.73,9805245912,4638.65,Completed,Cross-sell,1753457,1022319
CMP15486,Q2 Credit Card Upgrade Fest,Personal Loan,Salaried Gen-Z,Kolkata,WhatsApp,2023-09-01,2023-09-21,4039315,28275205,4362179,746262,15.43,17.11,4117873716,1018.45,Active,Retention,198618,2447815
CMP15487,Instant Education Loan Promo,Current Account,Self-Employed,Ahmedabad,Call Center,2023-01-26,2023-03-20,978377,4891885,189031,10078,3.86,5.33,410315692,418.38,Active,Cross-sell,4439246,1538950
CMP15488,July Senior Citizen FD Bonanza,Home Loan,Salaried Millennials,Pune,SMS,2024-02-12,2024-02-22,2227116,8908464,640178,121559,7.19,18.99,4899678613,2199.01,Scheduled,Cross-sell,2704805,256364
