qa_id,campaign_id,qa_date,tone_consistency,cta_alignment,compliance_status,brand_guidelines_check,disclaimer_present,regulatory_compliance,mismatch_reason,overall_qa_score,channels_reviewed,issues_found,critical_issues,reviewer_notes,approval_status,revision_count,time_to_approve_hours
QA52674,CMP15259,2024-09-07,Pass,Pass,Pass,Pass,True,Pass,,82.0,5,0,0,Approved,Approved,3,29
QA52675,CMP10705,2023-08-30,Fail,Warning,Warning,Warning,False,Warning,Regulatory language missing,10.5,3,2,0,Minor fixes required,Conditional,1,49
QA52676,CMP18300,2024-09-01,Pass,Pass,Pass,Pass,True,Pass,,93.3,5,0,0,Approved,Approved,1,67
QA52677,CMP12653,2026-04-18,Pass,Pass,Pass,Pass,True,Pass,,63.2,3,0,0,Approved,Approved,2,27
QA52678,CMP18144,2025-06-21,Warning,Warning,Fail,Warning,True,Warning,Disclaimer missing,19.9,5,5,0,Needs revision,Rejected,2,20
QA52679,CMP19950,2025-06-15,Fail,Warning,Fail,Fail,False,Warning,Brand guidelines violation,10.7,2,1,1,Needs revision,Rejected,2,67
QA52680,CMP14639,2026-03-20,Fail,Warning,Fail,Fail,True,Warning,Brand guidelines violation,7.8,4,3,0,Needs revision,Rejected,2,24
QA52681,CMP14686,2023-11-17,Warning,Warning,Warning,Pass,True,Warning,Interest rate not compliant,24.1,2,4,0,Minor fixes required,Conditional,1,66
QA52682,CMP11242,2023-10-02,Warning,Warning,Warning,Fail,True,Warning,Product name variation,12.0,4,4,0,Minor fixes required,Conditional,0,29
QA52683,CMP11893,2023-11-26,Pass,Pass,Pass,Pass,True,Pass,,61.3,2,0,0,Approved,Approved,1,49
QA52684,CMP16386,2024-12-10,Pass,Pass,Pass,Pass,True,Pass,,96.4,3,0,0,Approved,Approved,2,68
QA52685,CMP12281,2023-04-27,Pass,Pass,Pass,Pass,True,Pass,,46.9,3,0,0,Approved,Conditional,3,41
QA52686,CMP15345,2023-05-25,Pass,Pass,Pass,Pass,False,Pass,,50.5,3,0,0,Approved,Approved,3,10
QA52687,CMP11096,2023-12-31,Pass,Pass,Pass,Pass,True,Warning,,38.9,2,0,0,Approved,Conditional,0,35
QA52688,CMP17623,2025-01-19,Pass,Pass,Pass,Pass,False,Pass,,45.5,5,0,0,Approved,Conditional,2,69
QA52689,CMP15388,2023-09-25,Pass,Pass,Pass,Pass,False,Pass,,40.1,3,0,0,Approved,Conditional,1,53
QA52690,CMP15936,2023-08-02,Fail,Warning,Warning,Pass,True,Fail,Disclaimer missing,20.9,5,4,0,Minor fixes required,Conditional,3,8
QA52691,CMP15743,2023-05-01,Pass,Pass,Warning,Pass,False,Fail,Expiry date mismatch,32.7,2,4,0,Minor fixes required,Conditional,2,50
QA52692,CMP17770,2023-07-24,Fail,Fail,Fail,Fail,True,Warning,Regulatory language missing,11.2,4,0,1,Needs revision,Rejected,0,56
QA52693,CMP16681,2023-09-11,Warning,Fail,Warning,Pass,True,Warning,Offer amount inconsistent,23.8,5,3,0,Minor fixes required,Conditional,1,9
QA52694,CMP19443,2025-08-12,Pass,Pass,Pass,Pass,True,Pass,,52.9,2,0,0,Approved,Approved,2,27
QA52695,CMP18100,2025-10-17,Pass,Pass,Pass,Pass,True,Pass,,59.5,5,0,0,Approved,Approved,2,28
QA52696,CMP12138,2024-05-01,Fail,Warning,Fail,Fail,True,Warning,Brand guidelines violation,2.5,5,2,0,Needs revision,Rejected,3,20
QA52697,CMP12947,2026-02-02,Fail,Fail,Fail,Warning,True,Warning,Aggressive wording detected,14.2,5,3,1,Needs revision,Rejected,1,34
QA52698,CMP16601,2024-11-03,Pass,Pass,Pass,Pass,True,Pass,,87.7,2,0,0,Approved,Approved,1,54
QA52699,CMP12284,2025-01-13,Fail,Fail,Warning,Warning,False,Fail,Interest rate not compliant,1.5,3,4,0,Minor fixes required,Conditional,1,40
QA52700,CMP17251,2023-03-28,Pass,Pass,Pass,Pass,True,Fail,,35.6,3,0,0,Approved,Conditional,0,5
QA52701,CMP12709,2025-01-08,Pass,Pass,Pass,Pass,True,Pass,,99.4,2,0,0,Approved,Approved,0,54
QA52702,CMP17832,2024-05-21,Fail,Pass,Warning,Pass,True,Warning,Disclaimer missing,26.5,2,0,0,Minor fixes required,Conditional,0,68
QA52703,CMP19011,2023-01-04,Pass,Pass,Pass,Pass,False,Pass,,92.8,5,0,0,Approved,Approved,3,34
QA52704,CMP12046,2026-03-24,Pass,Pass,Pass,Pass,True,Pass,,73.3,5,0,0,Approved,Approved,2,10
QA52705,CMP12786,2023-05-24,Pass,Pass,Pass,Pass,True,Pass,,83.9,3,0,0,Approved,Approved,2,21
QA52706,CMP16195,2024-08-14,Pass,Pass,Pass,Pass,True,Pass,,71.3,3,0,0,Approved,Approved,0,55
QA52707,CMP17257,2025-06-08,Fail,Warning,Fail,Fail,True,Warning,CTA differs across channels,6.9,2,3,2,Needs revision,Rejected,3,34
QA52708,CMP16831,2025-04-21,Warning,Warning,Warning,Fail,True,Fail,CTA differs across channels,6.1,2,4,0,Minor fixes required,Conditional,3,23
QA52709,CMP14122,2024-09-08,Pass,Pass,Pass,Pass,True,Pass,,48.4,3,0,0,Approved,Conditional,0,62
QA52710,CMP19320,2024-06-05,Fail,Fail,Warning,Warning,True,Warning,Terms and conditions unclear,13.0,2,0,0,Minor fixes required,Conditional,1,52
QA52711,CMP17826,2026-03-21,Pass,Pass,Pass,Pass,False,Pass,,78.7,3,0,0,Approved,Approved,3,65
QA52712,CMP16795,2025-05-10,Fail,Fail,Fail,Warning,True,Warning,Brand guidelines violation,12.9,3,0,0,Needs revision,Rejected,1,23
QA52713,CMP14050,2024-11-06,Pass,Pass,Pass,Pass,True,Pass,,45.7,5,0,0,Approved,Conditional,0,20
QA52714,CMP13134,2024-09-15,Warning,Warning,Fail,Pass,True,Warning,Aggressive wording detected,20.8,4,4,0,Needs revision,Rejected,2,50
QA52715,CMP17996,2023-03-06,Pass,Pass,Pass,Pass,True,Pass,,74.1,2,0,0,Approved,Approved,2,47
QA52716,CMP19137,2024-06-22,Pass,Pass,Pass,Pass,True,Pass,,49.5,5,0,0,Approved,Conditional,1,67
QA52717,CMP16066,2025-06-03,Pass,Pass,Warning,Pass,True,Fail,Regulatory language missing,32.7,3,4,0,Minor fixes required,Conditional,2,67
QA52718,CMP17134,2025-03-01,Pass,Pass,Pass,Pass,True,Pass,,48.8,3,0,0,Approved,Conditional,1,24
QA52719,CMP19452,2026-03-05,Fail,Warning,Fail,Pass,True,Warning,Regulatory language missing,20.7,4,3,1,Needs revision,Rejected,0,23
QA52720,CMP16877,2025-07-13,Pass,Pass,Pass,Pass,False,Pass,,79.6,2,0,0,Approved,Approved,3,46
QA52721,CMP11355,2025-08-03,Pass,Pass,Pass,Pass,True,Pass,,58.1,4,0,0,Approved,Approved,1,10
QA52722,CMP17805,2023-07-25,Pass,Pass,Fail,Pass,True,Fail,Regulatory language missing,32.3,3,1,2,Needs revision,Rejected,0,14
QA52723,CMP13457,2025-06-09,Warning,Warning,Fail,Pass,False,Warning,Aggressive wording detected,20.1,4,2,1,Needs revision,Rejected,1,28
QA52724,CMP10748,2024-08-08,Pass,Pass,Pass,Pass,True,Pass,,98.9,2,0,0,Approved,Approved,2,61
QA52725,CMP14197,2023-08-23,Warning,Pass,Warning,Pass,True,Warning,Expiry date mismatch,30.0,4,2,0,Minor fixes required,Conditional,3,71
QA52726,CMP12514,2025-08-16,Warning,Pass,Fail,Pass,True,Fail,Offer amount inconsistent,29.5,5,0,0,Needs revision,Rejected,2,24
QA52727,CMP10652,2025-07-11,Pass,Pass,Pass,Pass,False,Pass,,43.7,5,0,0,Approved,Conditional,2,37
QA52728,CMP18559,2024-01-11,Pass,Pass,Pass,Pass,True,Pass,,50.5,4,0,0,Approved,Approved,3,43
QA52729,CMP19914,2025-11-24,Warning,Fail,Fail,Fail,True,Fail,Offer amount inconsistent,11.8,5,1,1,Needs revision,Rejected,1,17
QA52730,CMP14997,2025-12-23,Warning,Fail,Warning,Fail,True,Fail,Font/formatting issues,7.7,3,0,0,Minor fixes required,Conditional,1,70
QA52731,CMP13495,2024-01-27,Pass,Pass,Pass,Pass,True,Pass,,70.0,3,0,0,Approved,Approved,0,59
QA52732,CMP16379,2024-08-19,Pass,Pass,Pass,Pass,False,Pass,,93.6,4,0,0,Approved,Approved,2,17
QA52733,CMP17824,2023-07-24,Pass,Pass,Pass,Pass,True,Warning,,35.9,5,0,0,Approved,Conditional,2,60
QA52734,CMP11707,2025-06-04,Pass,Pass,Pass,Pass,True,Pass,,83.8,4,0,0,Approved,Approved,1,29
QA52735,CMP12123,2026-04-29,Fail,Warning,Warning,Fail,True,Warning,Expiry date mismatch,17.5,3,2,0,Minor fixes required,Conditional,0,64
QA52736,CMP10699,2023-05-07,Warning,Pass,Warning,Pass,True,Warning,Interest rate not compliant,28.6,2,2,0,Minor fixes required,Conditional,0,50
QA52737,CMP14473,2024-07-06,Fail,Warning,Warning,Pass,True,Warning,Regulatory language missing,20.7,3,5,0,Minor fixes required,Conditional,2,70
QA52738,CMP15506,2024-03-13,Warning,Fail,Warning,Warning,False,Fail,Contact information different,4.1,5,1,0,Minor fixes required,Conditional,3,19
QA52739,CMP18658,2023-03-17,Fail,Warning,Fail,Pass,False,Warning,Brand guidelines violation,22.8,4,1,2,Needs revision,Rejected,1,5
QA52740,CMP15630,2024-12-12,Pass,Pass,Pass,Pass,True,Warning,,35.2,2,0,0,Approved,Conditional,0,33
QA52741,CMP19426,2024-07-24,Warning,Warning,Fail,Warning,True,Fail,Disclaimer missing,9.1,5,5,2,Needs revision,Rejected,1,52
QA52742,CMP12229,2023-11-07,Pass,Pass,Pass,Pass,True,Pass,,97.9,4,0,0,Approved,Approved,3,20
QA52743,CMP16423,2026-02-23,Pass,Pass,Pass,Pass,False,Pass,,59.1,5,0,0,Approved,Approved,2,50
QA52744,CMP18930,2026-02-05,Pass,Pass,Fail,Pass,True,Warning,Expiry date mismatch,33.8,5,2,2,Needs revision,Rejected,0,7
QA52745,CMP13955,2023-08-21,Pass,Pass,Pass,Pass,True,Pass,,82.3,5,0,0,Approved,Approved,0,15
QA52746,CMP16175,2024-09-26,Pass,Pass,Pass,Pass,True,Pass,,93.3,3,0,0,Approved,Approved,1,21
QA52747,CMP13649,2023-03-10,Fail,Fail,Warning,Fail,False,Warning,Disclaimer missing,16.1,5,4,0,Minor fixes required,Conditional,2,12
QA52748,CMP18421,2026-01-04,Pass,Pass,Pass,Pass,True,Pass,,99.9,5,0,0,Approved,Approved,3,52
QA52749,CMP10825,2025-06-20,Fail,Warning,Fail,Warning,True,Warning,Aggressive wording detected,15.9,5,2,1,Needs revision,Rejected,1,31
QA52750,CMP13045,2023-01-22,Pass,Pass,Pass,Pass,True,Pass,,58.8,3,0,0,Approved,Approved,0,27
QA52751,CMP12057,2025-07-02,Pass,Pass,Pass,Pass,True,Pass,,64.3,3,0,0,Approved,Approved,3,10
QA52752,CMP13356,2025-07-21,Pass,Pass,Pass,Pass,True,Pass,,85.4,5,0,0,Approved,Approved,3,21
QA52753,CMP14000,2024-09-28,Fail,Fail,Warning,Fail,True,Warning,Contact information different,18.2,2,0,0,Minor fixes required,Conditional,2,43
QA52754,CMP18717,2026-03-13,Pass,Pass,Pass,Pass,True,Pass,,99.0,4,0,0,Approved,Approved,1,48
QA52755,CMP15518,2023-01-24,Pass,Pass,Pass,Pass,False,Pass,,96.0,3,0,0,Approved,Approved,3,55
QA52756,CMP17024,2025-06-27,Pass,Pass,Pass,Pass,True,Pass,,90.5,3,0,0,Approved,Approved,3,28
QA52757,CMP14174,2023-01-08,Pass,Pass,Pass,Pass,True,Pass,,71.7,4,0,0,Approved,Approved,1,58
QA52758,CMP18951,2026-01-12,Pass,Pass,Pass,Pass,True,Pass,,40.4,3,0,0,Approved,Conditional,0,27
QA52759,CMP17668,2024-12-18,Pass,Pass,Pass,Pass,True,Pass,,63.0,4,0,0,Approved,Approved,3,59
QA52760,CMP10048,2023-05-12,Pass,Pass,Pass,Pass,False,Fail,,36.4,3,0,0,Approved,Conditional,3,30
QA52761,CMP12921,2024-08-18,Pass,Pass,Pass,Pass,True,Pass,,54.1,3,0,0,Approved,Approved,2,48
QA52762,CMP18508,2025-03-04,Pass,Pass,Pass,Pass,True,Pass,,95.0,5,0,0,Approved,Approved,0,20
QA52763,CMP16399,2026-04-05,Pass,Pass,Pass,Pass,True,Pass,,71.4,2,0,0,Approved,Approved,1,10
QA52764,CMP15919,2025-04-05,Fail,Fail,Warning,Pass,False,Warning,Regulatory language missing,23.9,2,3,0,Minor fixes required,Conditional,2,69
QA52765,CMP18155,2023-06-18,Pass,Pass,Pass,Pass,True,Pass,,67.2,2,0,0,Approved,Approved,2,15
QA52766,CMP14877,2023-06-27,Pass,Pass,Pass,Pass,True,Warning,,36.0,5,0,0,Approved,Conditional,1,71
QA52767,CMP10080,2026-02-23,Warning,Fail,Warning,Warning,True,Fail,Contact information different,15.2,2,4,0,Minor fixes required,Conditional,0,20
QA52768,CMP11660,2025-08-21,Fail,Fail,Warning,Pass,True,Fail,Terms and conditions unclear,22.3,3,1,0,Minor fixes required,Conditional,2,45
QA52769,CMP11944,2025-03-25,Pass,Pass,Pass,Pass,True,Pass,,82.3,4,0,0,Approved,Approved,0,47
QA52770,CMP13260,2025-07-05,Pass,Pass,Pass,Pass,True,Pass,,98.5,2,0,0,Approved,Approved,1,15
QA52771,CMP18100,2025-07-26,Pass,Pass,Pass,Pass,True,Warning,,37.2,2,0,0,Approved,Conditional,0,68
QA52772,CMP18159,2023-02-25,Pass,Pass,Pass,Pass,True,Pass,,93.8,3,0,0,Approved,Approved,2,52
QA52773,CMP19283,2025-12-11,Fail,Warning,Warning,Fail,True,Fail,Offer amount inconsistent,13.7,3,2,0,Minor fixes required,Conditional,0,32
QA52774,CMP12893,2025-07-11,Pass,Pass,Pass,Pass,True,Pass,,50.9,3,0,0,Approved,Approved,1,13
QA52775,CMP14927,2026-02-03,Pass,Pass,Pass,Pass,True,Pass,,99.1,2,0,0,Approved,Approved,3,48
QA52776,CMP11136,2024-11-27,Fail,Warning,Fail,Fail,True,Warning,Interest rate not compliant,15.5,2,3,1,Needs revision,Rejected,3,47
QA52777,CMP17513,2025-07-31,Warning,Pass,Fail,Pass,True,Fail,Terms and conditions unclear,28.6,4,0,0,Needs revision,Rejected,3,52
QA52778,CMP12624,2024-01-18,Pass,Pass,Pass,Pass,True,Pass,,73.3,5,0,0,Approved,Approved,0,44
QA52779,CMP19441,2024-05-31,Pass,Pass,Pass,Pass,True,Pass,,77.5,5,0,0,Approved,Approved,0,72
QA52780,CMP16792,2024-02-15,Pass,Pass,Pass,Pass,True,Pass,,52.9,5,0,0,Approved,Approved,3,66
QA52781,CMP19162,2023-07-31,Pass,Pass,Pass,Pass,True,Pass,,68.6,5,0,0,Approved,Approved,2,29
QA52782,CMP11187,2025-07-10,Pass,Pass,Pass,Pass,True,Pass,,45.2,2,0,0,Approved,Conditional,3,51
QA52783,CMP16795,2023-03-06,Warning,Pass,Warning,Pass,False,Fail,Aggressive wording detected,28.7,2,4,0,Minor fixes required,Conditional,2,6
QA52784,CMP10479,2024-08-27,Pass,Pass,Pass,Pass,False,Warning,,35.8,2,0,0,Approved,Conditional,0,51
QA52785,CMP19063,2023-08-30,Pass,Pass,Pass,Pass,True,Pass,,95.6,5,0,0,Approved,Approved,3,40
QA52786,CMP13461,2024-02-12,Pass,Pass,Pass,Pass,True,Pass,,70.3,4,0,0,Approved,Approved,3,39
QA52787,CMP16885,2023-03-09,Warning,Fail,Fail,Fail,False,Warning,Offer amount inconsistent,1.9,2,3,1,Needs revision,Rejected,3,49
QA52788,CMP14836,2023-02-06,Pass,Pass,Pass,Pass,True,Pass,,63.5,2,0,0,Approved,Approved,1,9
QA52789,CMP16891,2024-05-08,Warning,Fail,Warning,Pass,True,Fail,Regulatory language missing,24.2,3,5,0,Minor fixes required,Conditional,3,7
QA52790,CMP14273,2023-01-21,Pass,Pass,Pass,Pass,True,Pass,,81.1,4,0,0,Approved,Approved,2,48
QA52791,CMP12286,2025-08-20,Warning,Fail,Warning,Warning,False,Warning,CTA differs across channels,5.1,3,0,0,Minor fixes required,Conditional,3,3
QA52792,CMP15747,2023-02-09,Pass,Pass,Pass,Pass,True,Pass,,98.3,3,0,0,Approved,Approved,2,65
QA52793,CMP15560,2023-11-09,Fail,Pass,Warning,Pass,True,Warning,Offer amount inconsistent,29.1,5,3,0,Minor fixes required,Conditional,2,5
QA52794,CMP13911,2025-06-20,Pass,Pass,Pass,Pass,False,Pass,,84.9,3,0,0,Approved,Approved,3,24
QA52795,CMP11974,2025-08-27,Pass,Pass,Pass,Pass,True,Pass,,93.0,2,0,0,Approved,Approved,2,56
QA52796,CMP15329,2026-04-20,Pass,Pass,Pass,Pass,True,Pass,,44.5,2,0,0,Approved,Conditional,1,70
QA52797,CMP11647,2025-09-28,Pass,Pass,Pass,Pass,True,Pass,,46.5,5,0,0,Approved,Conditional,0,6
QA52798,CMP15253,2023-12-12,Pass,Pass,Pass,Pass,False,Pass,,69.3,2,0,0,Approved,Approved,2,16
QA52799,CMP10525,2023-08-17,Pass,Pass,Pass,Pass,True,Fail,,39.0,4,0,0,Approved,Conditional,2,21
QA52800,CMP14346,2023-09-12,Warning,Pass,Fail,Pass,True,Fail,Disclaimer missing,27.3,5,3,2,Needs revision,Rejected,0,54
QA52801,CMP16276,2025-05-29,Fail,Fail,Fail,Warning,True,Fail,Terms and conditions unclear,9.7,4,1,1,Needs revision,Rejected,2,66
QA52802,CMP10990,2023-07-07,Pass,Pass,Pass,Pass,False,Pass,,51.5,4,0,0,Approved,Approved,1,33
QA52803,CMP10118,2024-02-27,Fail,Fail,Warning,Pass,False,Warning,CTA differs across channels,20.2,5,4,0,Minor fixes required,Conditional,2,37
QA52804,CMP11654,2025-07-06,Warning,Warning,Fail,Pass,False,Warning,Contact information different,24.8,3,4,2,Needs revision,Rejected,3,23
QA52805,CMP18430,2024-04-10,Pass,Pass,Pass,Pass,True,Pass,,49.1,4,0,0,Approved,Conditional,1,21
QA52806,CMP15956,2023-04-11,Fail,Fail,Fail,Warning,True,Fail,Aggressive wording detected,13.4,5,2,1,Needs revision,Rejected,1,32
QA52807,CMP19923,2025-06-24,Pass,Pass,Pass,Pass,True,Pass,,96.0,2,0,0,Approved,Approved,1,38
QA52808,CMP16144,2023-02-03,Warning,Fail,Warning,Warning,True,Fail,Terms and conditions unclear,11.1,3,1,0,Minor fixes required,Conditional,2,12
QA52809,CMP12468,2025-04-02,Pass,Pass,Pass,Pass,False,Pass,,91.8,4,0,0,Approved,Approved,2,20
QA52810,CMP13837,2025-01-17,Pass,Pass,Pass,Pass,True,Pass,,79.3,5,0,0,Approved,Approved,0,5
QA52811,CMP13107,2023-08-11,Pass,Pass,Pass,Pass,True,Pass,,44.2,5,0,0,Approved,Conditional,1,67
QA52812,CMP13239,2023-04-22,Fail,Warning,Warning,Fail,True,Warning,Expiry date mismatch,13.9,4,5,0,Minor fixes required,Conditional,2,59
QA52813,CMP12838,2023-10-15,Fail,Pass,Warning,Pass,True,Fail,Terms and conditions unclear,28.3,4,3,0,Minor fixes required,Conditional,1,71
QA52814,CMP11483,2025-08-16,Pass,Pass,Pass,Pass,True,Pass,,86.7,2,0,0,Approved,Approved,1,64
QA52815,CMP12668,2025-11-23,Pass,Pass,Pass,Pass,True,Pass,,78.3,3,0,0,Approved,Approved,0,57
QA52816,CMP16804,2025-08-27,Pass,Pass,Pass,Pass,False,Pass,,77.4,3,0,0,Approved,Approved,2,22
QA52817,CMP15325,2024-07-18,Fail,Warning,Fail,Warning,False,Fail,Contact information different,15.2,2,3,0,Needs revision,Rejected,1,56
QA52818,CMP12442,2026-02-08,Pass,Pass,Pass,Pass,True,Pass,,97.0,4,0,0,Approved,Approved,2,50
QA52819,CMP11964,2025-10-30,Pass,Pass,Pass,Pass,True,Pass,,73.1,5,0,0,Approved,Approved,2,31
QA52820,CMP12886,2023-07-28,Pass,Pass,Pass,Pass,True,Pass,,87.1,5,0,0,Approved,Approved,1,26
QA52821,CMP12099,2025-01-04,Warning,Pass,Fail,Pass,True,Warning,Font/formatting issues,29.8,3,1,0,Needs revision,Rejected,0,12
QA52822,CMP12049,2023-08-10,Pass,Pass,Pass,Pass,True,Pass,,88.5,3,0,0,Approved,Approved,2,11
QA52823,CMP17022,2025-03-12,Pass,Pass,Pass,Pass,True,Pass,,63.9,4,0,0,Approved,Approved,3,23
QA52824,CMP16513,2024-04-12,Pass,Pass,Pass,Pass,True,Pass,,80.1,5,0,0,Approved,Approved,1,54
QA52825,CMP19896,2024-03-23,Fail,Fail,Warning,Warning,False,Fail,Brand guidelines violation,18.2,4,0,0,Minor fixes required,Conditional,0,15
QA52826,CMP17911,2025-01-03,Pass,Pass,Pass,Pass,True,Pass,,68.3,3,0,0,Approved,Approved,0,21
QA52827,CMP18490,2025-03-14,Pass,Pass,Pass,Pass,True,Pass,,68.7,5,0,0,Approved,Approved,0,14
QA52828,CMP16460,2025-07-08,Pass,Pass,Pass,Pass,True,Fail,,37.0,3,0,0,Approved,Conditional,0,6
QA52829,CMP11374,2025-09-20,Pass,Pass,Pass,Pass,True,Pass,,48.7,3,0,0,Approved,Conditional,0,28
QA52830,CMP16686,2025-12-20,Pass,Pass,Pass,Pass,True,Pass,,53.3,5,0,0,Approved,Approved,2,10
QA52831,CMP12276,2025-11-05,Warning,Fail,Fail,Fail,True,Warning,Terms and conditions unclear,9.4,2,5,0,Needs revision,Rejected,1,71
QA52832,CMP13235,2023-10-28,Pass,Pass,Pass,Pass,True,Pass,,73.1,5,0,0,Approved,Approved,3,34
QA52833,CMP19220,2023-08-06,Pass,Pass,Pass,Pass,True,Pass,,93.8,4,0,0,Approved,Approved,0,60
QA52834,CMP11517,2023-04-14,Pass,Pass,Fail,Pass,True,Warning,Brand guidelines violation,34.8,5,0,0,Needs revision,Rejected,2,64
QA52835,CMP13578,2025-01-24,Pass,Pass,Warning,Pass,True,Fail,Interest rate not compliant,30.6,3,4,0,Minor fixes required,Conditional,0,52
QA52836,CMP15280,2024-02-25,Fail,Fail,Fail,Fail,True,Fail,Offer amount inconsistent,1.9,4,4,2,Needs revision,Rejected,1,3
QA52837,CMP17860,2024-07-30,Fail,Fail,Warning,Pass,True,Fail,Brand guidelines violation,20.9,2,5,0,Minor fixes required,Conditional,3,64
QA52838,CMP18452,2025-12-14,Warning,Pass,Fail,Pass,True,Warning,Interest rate not compliant,29.0,4,2,0,Needs revision,Rejected,1,60
QA52839,CMP11917,2025-08-20,Pass,Pass,Pass,Pass,True,Pass,,48.8,5,0,0,Approved,Conditional,3,41
QA52840,CMP16094,2024-08-01,Pass,Pass,Pass,Pass,True,Pass,,64.1,2,0,0,Approved,Approved,1,19
QA52841,CMP13977,2025-01-14,Pass,Pass,Warning,Pass,True,Warning,Regulatory language missing,32.4,4,0,0,Minor fixes required,Conditional,1,29
QA52842,CMP13678,2025-11-18,Pass,Pass,Pass,Pass,True,Pass,,85.7,3,0,0,Approved,Approved,0,14
QA52843,CMP11048,2026-01-14,Pass,Pass,Pass,Pass,False,Pass,,84.6,5,0,0,Approved,Approved,2,7
QA52844,CMP12851,2024-06-26,Warning,Warning,Warning,Warning,True,Warning,Font/formatting issues,15.0,5,3,0,Minor fixes required,Conditional,2,34
QA52845,CMP12722,2025-11-07,Pass,Pass,Pass,Pass,False,Warning,,38.0,5,0,0,Approved,Conditional,2,59
QA52846,CMP15431,2025-08-23,Fail,Fail,Fail,Pass,False,Warning,Disclaimer missing,22.9,3,4,0,Needs revision,Rejected,0,15
QA52847,CMP11918,2024-11-30,Pass,Pass,Pass,Pass,True,Pass,,64.0,4,0,0,Approved,Approved,1,50
QA52848,CMP16329,2024-09-07,Fail,Fail,Warning,Pass,False,Fail,Product name variation,21.2,3,0,0,Minor fixes required,Conditional,1,37
QA52849,CMP12638,2026-04-12,Pass,Pass,Pass,Pass,False,Pass,,66.6,2,0,0,Approved,Approved,3,67
QA52850,CMP10945,2023-10-26,Pass,Pass,Pass,Pass,True,Pass,,58.0,3,0,0,Approved,Approved,0,41
QA52851,CMP11686,2024-09-19,Pass,Pass,Pass,Pass,True,Pass,,90.9,5,0,0,Approved,Approved,2,3
QA52852,CMP11160,2025-04-05,Pass,Pass,Pass,Pass,True,Pass,,56.8,4,0,0,Approved,Approved,3,23
QA52853,CMP18926,2024-05-03,Fail,Pass,Fail,Pass,False,Fail,Contact information different,28.7,2,4,2,Needs revision,Rejected,3,30
QA52854,CMP13856,2023-10-06,Warning,Warning,Warning,Warning,True,Warning,Product name variation,8.7,5,0,0,Minor fixes required,Conditional,1,25
QA52855,CMP18652,2023-09-26,Pass,Pass,Pass,Pass,True,Pass,,74.4,4,0,0,Approved,Approved,3,49
QA52856,CMP10188,2023-03-27,Pass,Pass,Pass,Pass,False,Pass,,49.3,3,0,0,Approved,Conditional,0,53
QA52857,CMP17471,2026-02-05,Warning,Warning,Fail,Pass,False,Fail,Regulatory language missing,20.9,5,0,1,Needs revision,Rejected,3,29
QA52858,CMP19124,2024-05-30,Pass,Pass,Pass,Pass,True,Warning,,39.4,4,0,0,Approved,Conditional,2,39
QA52859,CMP18032,2023-06-10,Pass,Pass,Pass,Pass,True,Warning,,39.9,2,0,0,Approved,Conditional,1,47
QA52860,CMP19291,2025-01-28,Pass,Pass,Pass,Pass,True,Pass,,87.4,5,0,0,Approved,Approved,3,69
QA52861,CMP15196,2026-01-05,Pass,Pass,Pass,Pass,True,Pass,,56.0,2,0,0,Approved,Approved,3,13
QA52862,CMP12555,2025-08-13,Warning,Pass,Warning,Pass,False,Warning,Offer amount inconsistent,28.3,3,4,0,Minor fixes required,Conditional,2,15
QA52863,CMP12809,2024-07-23,Pass,Pass,Pass,Pass,False,Pass,,84.7,4,0,0,Approved,Approved,1,25
QA52864,CMP19388,2023-11-04,Pass,Pass,Pass,Pass,True,Pass,,76.8,4,0,0,Approved,Approved,1,42
QA52865,CMP14459,2025-06-29,Pass,Pass,Fail,Pass,False,Fail,Product name variation,30.9,4,0,0,Needs revision,Rejected,2,40
QA52866,CMP10148,2023-01-05,Pass,Pass,Pass,Pass,True,Pass,,79.6,5,0,0,Approved,Approved,1,68
QA52867,CMP15328,2023-02-03,Pass,Pass,Pass,Pass,True,Pass,,93.9,4,0,0,Approved,Approved,3,46
QA52868,CMP12366,2024-06-23,Pass,Pass,Pass,Pass,True,Pass,,71.8,4,0,0,Approved,Approved,1,63
QA52869,CMP12973,2025-02-21,Pass,Pass,Fail,Pass,True,Fail,Offer amount inconsistent,33.1,2,4,2,Needs revision,Rejected,1,44
QA52870,CMP15398,2025-12-14,Pass,Pass,Pass,Pass,True,Pass,,89.4,4,0,0,Approved,Approved,2,18
QA52871,CMP15225,2023-12-30,Pass,Pass,Pass,Pass,True,Pass,,99.0,3,0,0,Approved,Approved,3,37
QA52872,CMP19942,2023-10-31,Warning,Fail,Warning,Fail,True,Warning,Brand guidelines violation,17.1,5,1,0,Minor fixes required,Conditional,1,53
QA52873,CMP12239,2025-04-28,Pass,Pass,Pass,Pass,True,Pass,,92.1,4,0,0,Approved,Approved,2,11
QA52874,CMP12932,2026-04-10,Pass,Pass,Pass,Pass,True,Pass,,51.4,4,0,0,Approved,Approved,0,27
QA52875,CMP17097,2023-02-26,Pass,Pass,Fail,Pass,True,Fail,Product name variation,32.1,2,5,2,Needs revision,Rejected,3,59
QA52876,CMP10881,2025-03-11,Pass,Pass,Pass,Pass,True,Pass,,97.4,5,0,0,Approved,Approved,0,9
QA52877,CMP11016,2026-01-18,Pass,Pass,Pass,Pass,True,Pass,,74.7,5,0,0,Approved,Approved,0,63
